event_id,japones,es_oficial
26001363,p%4F陽花戸中のグラウンドには\nたくさんのセンパイが%1F流してきた\n%1F血と%1F汗と%1F涙が%1F染みこんどるとよ！,"¡El campo del Fauxshore está bañado en la\nsangre, sudor y lágrimas de incontables\njugadores desde tiempos inmemoriales!"
26001363,pあの　ジェネシスをやっつけたと？\n%2F１回　ボロ%1F負けした%2F相手に%1F勝つなんて\nキミたち　バリすごか〜！,¿Habéis ganado al Génesis? ¡Es impresionante!\n¡Sobre todo teniendo en cuenta que la\nprimera vez os machacaron de lo lindo!
26001364,L%3F立向居！\nゼッタイに　あの%2F研崎とかいうヤツを\nやっつけるったい！,¡Darren! ¡Dale una buena a ese Godric Wyles!
26001364,Xここは%4F陽花戸中。\n%2F福岡に　%1F昔っからある\n%2F歴史の%1F古ーい%2F学校ばい！,"¡Este es el Instituto Fauxshore, uno de los\ncentros de educación más antiguos de toda\nla región de Fukuoka!"
26001364,\おー　%3F立向居！\nよう%1F帰って%1F来んしゃった！\nおまえは　%2F学校のヒーローったい！,"¡Bienvenidos otra vez, equipo del Raimon!\n¿Sabéis qué? ¡Ahora sois los héroes\ndel instituto!"
26001365,H%3F立向居くん　お%1F願い！\nもう%2F一度　%2F世界を%1F救ってよ！,"¡Por favor, Darren! ¡Tienes que salvar\nel mundo de nuevo!"
26001365,Hいつか　%4F全国大会で\nあなたたちとサッカーを\nできればよかね。,Quizás el Fauxshore y el Raimon\nllegarán a enfrentarse algún día\nen un torneo nacional.
26001365,Lなんども　くりかえし%1F見て\n%1F技の%2F練習をしているらしいったい。,"Al parecer, los ve un millón\nde veces y después se pone\na imitar tus supertécnicas."
26001365,P%3F立向居くん　おかえりなさい！\nエイリアとの%2F試合\nカッコよかったわよ！,"¡Buenas, chicos del Raimon! ¡El partido\ncontra la Academia Alius fue alucinante!"
26001365,Xあっ　%2F雷門サッカー%1F部のみなさん。\n%3F立向居くんは\nしっかりやってますか？,"Buenas, chicos del Raimon. \nOye, ¿qué tal está Darren?"
26001365,\サッカー%1F部のみんな\nあなたたち　%3F雷門中ば%2F目標にして\n%2F毎日がんばっとるんよ。,El equipo de fútbol se entrena como loco\npara poder llegar a ser como vosotros.
26001365,d%3F立向居くんは　キミの%1F大ファンで\nキミが%1F出てた%2F試合は\nぜーんぶ%2F録画しているとよ。,Darren es uno de tus mayores admiradores.\n¡Tiene todos tus partidos grabados!
26001365,dお%1F願い　%2F雷門サッカー%1F部のみなさん！\n%3F陽花戸のみんなの\n%1F仇をとってほしいったい！,"¡Tenéis que cobraros la revancha por\nnosotros! ¡Por favor, jugadores \ndel Raimon! ¡Contamos con vosotros!"
26001366,",きゃははっ！\nうん　%1F行こ%1F行こー！","¡Ji, ji! ¡Venga, adelante!"
26001366,0だめー\n%2F宿題があるけん%1F行けんったい。,"Lo siento, pero estoy hasta arriba de deberes."
26001366,Tまだ　あんな%1F敵がいたなんて…。\nお%1F茶に%1F行くような%2F気分じゃなか…。,Y pensar que hay que enfrentarse a un\ngrupo así... ¡Se me acaban de quitar\nlas ganas de ir a la cafetería!
26001366,\あんなに%1F強い%3F宇宙人がいるなんて…。\nお%1F茶に%1F行くような%2F気分じゃなか…。,Simplemente pensar que había alienígenas\ntodavía más fuertes... Se me han quitado\nlas ganas hasta de ir a por un café.
26001367,<い　%1F今%2FＴＶでやってるの\n%2F映画じゃなかとね？,¡¿Qué era eso de la tele?! ¿Una peli?
26001367,Pあなたたち\nあの　マンモス%1F校で%2F有名な\n%3F雷門中から%1F来たったい？,"Sois del Raimon, ¿verdad? ¿El instituto\nese tan grande? Qué flipe... Ojalá pudiera\nestudiar yo allí y no en esta chabola."
26001367,T%2F雷門イレブンの%2F試合ば\n%2FＴＶで%1F見のがしてしもうたと！\nショックー！,"¡Oh, no! ¡Me he perdido el partido\ndel Raimon que ponían por la tele!"
26001367,Xでも　そのとなりにいる%1F男の%1F人は\n%2F青白くって　なんか\nブキミだったばい…。,Pero no me gustaba el tipo pálido que\nvino con él... ¡Tenía una mirada que\ndaba un mal rollo que no veas!
26001367,d%2F校長のお%1F客さんって%1F人\nなんか　%2F着物を%1F着ている\nりっぱな　おじさんだったばい。,Resulta que el invitado del director era\nun caballero que llevaba un kimono.
26001367,dうう…　あのジェネシスとかいう\n%3F宇宙人　こわかったと…。\nあんなのに%1F勝てるはずなか〜…。,Aay... Esos alienígenas del Génesis \nme han dejado helada de miedo... \n¿Acaso es posible ganar a un equipo así?
26001368,4ねーねー\nこれから　お%1F茶しに%1F行かんね？,¿Os apetece ir a la cafetería?
26001369,@%2F雷門イレブン　いえ〜いっ！\nあんたら　サイコーさーっ！,¡Viva el Raimon!\n¡Sois los mejores!
26001369,Hハイサイ！\nここは%4F大海原中。\n%1F海の%1F上にある%2F学校さー。,"¡Bienvenidos al Mary Times,\nel instituto en medio del mar!"
26001369,\なっ　なんだ　なんだ！？\nでっかい%1F渦が　%2F学校のすぐ%1F近くに\nできているさー！,¿¡Q-q-qué está pasando!?\n¡Ha aparecido un remolino enorme\njunto al insti!
26001369,hあの　%2F研崎とかいうヤツ\nノリが%1F悪そうな%1F顔してるさー！\nあんなヤツ　やっつけてほしいさー！,¡Ese Godric Wyles no tiene sentido del ritmo!\n¡Tendréis que ocuparos de él!
26001369,tさっき　%2F綱海がものすごい%1F顔して\nグラウンドへ%1F走って%1F行ったさー。\nいったい　%1F何があったのさー？,Hurley se ha ido al campo de fútbol\ny llevaba una cara...\n¿Qué habrá pasado?
26001370,8まったく　%1F恐ろしい%1F話さぁー。\nびくびくっ。,"Snif... No sé nadar...\nY si el remolino acaba derribando\nel insti, entonces yo... Oh, no..."
26001370,P%2F安室の%1F他にも\n%2F大渦で　おぼれたかけたヤツは\nたくさんいるのさー。,Gaston no ha sido el único que se ha\nllevado un buen susto... Ha habido muchos\notros. Qué miedo... Brrr...
26001370,T%2F雷門イレブン　いえ〜いっ！\nあんたらなら%1F勝てる！\n%2F応援してるさーっ！,"¡Viva el Raimon! ¡Gracias a vosotros,\nel mar vuelve a estar en calma!"
26001370,Tさっきの%2F試合ノリノリだったな！\nオレも　なんだか\nノッてきちまったさー！,¡Cuánto ritmo ha tenido ese último\npartido! ¡Hasta a mí me ha dado\npor mover el esqueleto!
26001370,X%2F雷門イレブン　いえ〜いっ！\nあんたらのおかげで\n%1F海に%2F平和が%1F戻ったさー！,Snif... No sé nadar...\n¿Por qué tengo que ir a un insti\nque está en medio del mar?
26001370,Xえっ　%2F監督？\nあれは…　ほら　ノリ%2F担当さー。\nなんでもノリが１%1F番さー。,"¿Qué? ¿El entrenador? Bueno, él...\n¡Él está a cargo de mantener el ritmo!\n¡Tiene el mejor sentido del ritmo del equipo!"
26001370,\%2F雷門イレブン　いえ〜いっ！\nあんたらの%1F活やく\nこれからも　%2F応援してるさーっ！,"¡Que viva el Raimon! ¡Venga, que vosotros\npodéis! ¡Estamos con vosotros!"
26001370,d%4F大海原中サッカー%1F部の\n%1F強さのヒミツは　キャプテン\n%1F音%1F村のゲームメイク%1F力さー！,"¿Sabéis cuál es el secreto del éxito\ndel Mary Times? ¡Es Cadence, el capitán\ndel equipo! ¡Es un estratega alucinante!"
26001370,lうう…　ボクは%1F泳げないのさー。\nもし　%2F大渦に%1F飲みこまれて\n%2F学校がこわれたら…　びくびくっ。,¡Que viva el Raimon!\n¡Estamos con vosotros!
26001371,0ひえ〜っ！\nお　%2F大渦　こわいよ〜っ！！,¡Aaaaagh! ¡Ese remolino\nacabará con nosotros!
26001371,dオレは　いつかこの%2F沖縄を%1F出る！\nそして%2F世界でかつやくする\nビッグな%1F男になるのさー！,¡Algún día me piraré de Okinawa\ny me haré mundialmente famoso!
26001372,$いえ〜いっ　ノッてるかーい！？,¡Buenas! ¿Pilláis el buen rollo?
26001372,X…って　あんたらは%1F今\n%2F世界で１%1F番ノッてるヤツらだよな！\nいえ〜いっ！！,"¡Eh, chicos! ¿Notáis el buen rollo?"
26001372,`…って　ノリが%1F悪いなあ。\n%1F明るく%1F生きれば　%2F大渦のことも\nふっとんじまうのさー！,"Ah, ya veo que no...\n¡Venga, animaos! ¡Si lo hacéis, ni\nel remolino podrá con vosotros!"
26001372,`…って　ノリが%1F悪いなあ。\n%1F明るく%1F生きれば　イヤなことも\nふっとんじまうのさー！,"Bueno, la verdad es que vosotros \nlleváis el buen rollo por dentro... "
26001372,dサッカー%1F部の%2F監督　あんなに%1F震えて。\nいったい　どんなこわい%1F目に\nあったのかなあ？,"El entrenador del equipo de fútbol se había\nquedado todo tieso, en plan estatua. ¿Qué le\nha pasado?"
26001374,Lキャンちゃんって\nああ%1F見えて　けっこう\nガンコなところがあるのよ。,"Aunque no lo parezca, Dora puede llegar\na ser muy cabezota. Hasta Hurley le tiene\nun poco de miedo, o al menos eso dicen..."
26001374,T%1F見た%1F目は　あんなに\n%2F大人しそうな%1F女の%1F子なのに\n%2F感心するわー。,"Además, parece una tía tope tranquila\ny amable... ¡Es toda una inspiración!"
26001374,Tキャンちゃんって\nあの%3F大海原サッカー%1F部で\nよく　やっていけてるわよねえ。,Dora juega de lujo al fútbol.\n¡Está jugando genial!
26001374,\%2F大変よっ！\n%2F学校に　%2F大渦が%1F近づいているの！\n%1F早く%1F逃げなくっちゃ！！,"¡Oh, no! ¡El remolino se acerca al insti!\n¡A correr toca!"
26001374,hかのじょが　%2F本気で%1F怒ったら\n%2F綱海くんも%1F頭が%1F上がらないんですって。\nホントかしら？,"Hurley y Cadence son mazo distintos, pero\nson colegas de verdad. Es muy raro, tío."
26001375,<ちょっと　%1F男の%1F子でしょ！\nしっかりしなさいよ。,¡Oye! ¿¡Eres un hombre o un gallina!?\n¡Deja de lloriquear!
26001375,Hう　うう…。\n%2F本当に　%2F世界は%2F支配されちゃう\nのかしら…。,Snif...\n¿De verdad va a dominar el mundo?
26001375,L%2F綱海くん　おかえりなさい！\n%2F今度　%1F旅のお%1F話%1F聞かせてね！,"¡Bienvenidos de nuevo! \nMe tenéis que contar vuestro viaje, ¿eh?"
26001375,\%1F男の%1F子って\n%2F大人になると　みーんな\nふるさとを%1F出て%1F行っちゃうのね…。,Los tíos siempre se van de aquí\ncuando se hacen mayores...
26001375,|%2F綱海くんも　%3F大海原を%2F旅立っちゃった。\n%1F男の%1F子って　みーんな\nいつかは%1F旅に%1F出ちゃうものなのね…。,Ahora Hurley también se pira...\n¿Por qué a los tíos siempre\nles da por irse de aventura?
26001376,<きゃーっ　%2F雷門イレブンよ！\nサインちょうだーい！,¡Bienvenidos!\nNo recibimos invitados todos los días.\n¡Estáis en vuestra casa!
26001376,<なんだか　サッカー%1F部の%2F監督\nおびえているみたい。,Parece que el entrenador de fútbol está\nparalizado por el miedo. A saber qué le habrá\npasado. Está a la derecha del campo.
26001376,H%2F綱海くん！\nあんな　ノリの%1F悪そうなヤツ\nやっつけちゃってよ！,¡Aah! ¡¡¡Es el Raimon!!!\n¿Me firmáis unos autógrafos?
26001376,T%2F監督なら　グラウンドの\n%1F右はしにいるけど\nいったい　どうしたのかしら？,"¡Hola, chicos del Raimon!\nLa entrenadora os espera en el campo."
26001376,`%1F今の　%1F音%1F村くんの%1F口ぐせなの。\nわたしには　さーっぱり\n%2F理解できないけどね。,"Eso es lo que dice Cadence, al menos.\nYo no tengo ni idea de lo que significa."
26001376,dこの%1F世の%1F全てにはリズムがあるの\nそれさえ%1F読めれば\n%2F試合に%1F勝つのは　かんたんよ。,"Todo en este mundo tiene su propio ritmo.\nSi eres capaz de oírlo y seguirlo,\nla victoria será pan comido."
26001376,hまあ　それで%2FＯＫしちゃう\nノリの%1F良さは　さすが\n%4F大海原中サッカー%1F部ってとこかしらね。,"Todo el mundo dijo que sí, claro. Forma\nparte del ritmo que hace del Mary Times\nun equipo tan grande."
26001376,x%2F綱海くんったら　いきなり\nサッカー%1F部の%2F練習にわりこんできて\nオレをチームに%1F入れろって%1F言ったのよ。,Hurley un día se presentó en el club de fútbol\ncomo quien no quiere la cosa y exigió\nque lo dejáramos entrar en el equipo.
26001377,lなんか…　%1F悪い%1F夢を%1F見ていた%1F気がする。\n%1F早く%1F家に%1F帰って　サッカーを\nやりたいなあ。,"Hola, chicos del Raimon..."
26001380,4…オ　オレは%1F今まで\n%1F何をしていたんだ？,¿Q-qué estaba haciendo yo?
26001380,pオレは　%1F今まで%1F何をしてたんだ？\n%1F早く　お%1F家に%1F帰って\n%1F母ちゃんのカレーが%1F食いたいぜ。,Emm... ¿Qué es lo que estaba haciendo?\nQué ganas de llegar a casa y comerme \nun buen plato de pasta. 
26001382,\わたし　%2F影山につかまって\nムリヤリ%1F真・%2F帝国のメンバーに\nさせられていたの…。,Ray Dark me secuestró y me obligó a unirme\na la Royal Academy Redux...\n¡Gracias por haberme salvado!
26001385,Pいらっしゃい！\nウチのお%1F好み%1F焼きは\nそこらの%1F店とは　ちがうでえ。,¡Bienvenidos!\nEsta crepería es distinta\na las demás.
26001385,h%1F豚　タコ　イカ　カニ\nおまけにチョコレートまで\n%1F入って１%1F枚３００%1F円や　%1F食うてみぃ？,"Puedes ponerles beicon, calamares,\ncangrejo, e incluso chocolate. ¡Todo a\nprecios razonables! ¿Te apetece uno?"
26001388,8さいきん　お%1F兄ちゃんから\nれんらくがないの。,Hace un montón que no tengo noticias\nde Axel. A lo mejor se ha olvidado de mí...
26001388,@…もう　%2F夕香のこと\nきらいに　なっちゃったのかなあ。,Estoy... Snif... Esforzándome todo lo que \npuedo en la fisioterapia. Por Axel...
26001388,@お%1F兄ちゃんのためにも\nがんばって　リハビリしなきゃ！,Estoy esforzándome todo lo que puedo \nen la fisioterapia. \n¡No quiero defraudar a Axel!
26001388,@だから…\nお%1F兄ちゃんに…　%1F会いたいよぅ。\nひっく…。,"Cuando salga de aquí, ¡quiero jugar\nal fútbol con Axel!"
26001388,P%2F半田お%1F兄ちゃんたち\nどうしちゃったの？\nケガ　だいじょうぶかなあ…。,¿Cómo están Steve y los demás?\nEspero que no les haya pasado nada grave...
26001388,T…%2F夕香　お%1F兄ちゃんのために\nリハビリがんばって\nいい%1F子にしてるよ…。,Axel... Snif... Te echo de menos...
